#Condensed Collection Plate,Condensed Collection Row,Condensed Collection Column,Condensed Collection Well,Condensed Collection Plate Row,Condensed Collection Plate ColumnProgenitor Collection Plate,Progenitor Collection Row,Progenitor Collection Column,Progenitor Collection Well,Condensation Type,Desired Transposon Coordinate,Desired Feature,Desired Locus Tag
1,G,6,G06,PR01,PC01,100,A,9,A09,Rearray,2018864,SO_1918,SO_1918
1,H,6,H06,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,A,7,A07,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,B,7,B07,PR01,PC01,101,D,10,D10,Rearray,3503675,SO_3361,SO_3361
1,C,7,C07,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,D,7,D07,PR01,PC01,101,A,11,A11,Rearray,4293833,speC,SO_4136
1,E,7,E07,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,F,7,F07,PR01,PC01,101,F,11,F11,Rearray,4618896,SO_4427,SO_4427
1,G,7,G07,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,H,7,H07,PR01,PC01,101,A,12,A12,Rearray,2760458,bpt,SO_2624
1,A,8,A08,PR01,PC01,101,C,2,C02,Rearray,1733042,kefB,SO_1647
1,B,8,B08,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,C,8,C08,PR01,PC01,101,A,3,A03,Rearray,4758704,SO_4561,SO_4561
1,D,8,D08,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,E,8,E08,PR01,PC01,101,G,3,G03,Rearray,5028082,SO_A0072,SO_A0072
1,F,8,F08,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,G,8,G08,PR01,PC01,102,A,1,A01,Rearray,2254656,recD,SO_2147
1,H,8,H08,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,A,9,A09,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,B,9,B09,PR01,PC01,102,D,1,D01,Rearray,4437626,SO_4261,SO_4261
1,C,9,C09,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,D,9,D09,PR01,PC01,102,F,10,F10,Rearray,4413224,leuB,SO_4235
1,E,9,E09,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,F,9,F09,PR01,PC01,102,B,5,B05,Rearray,467779,SO_0440,SO_0440
1,G,9,G09,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,H,9,H09,PR01,PC01,102,B,6,B06,Rearray,149739,SO_0141,SO_0141
1,A,10,A10,PR01,PC01,102,G,6,G06,Rearray,2763485,clpA,SO_2626
1,B,10,B10,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,C,10,C10,PR01,PC01,102,C,7,C07,Rearray,3506974,SO_3363,SO_3363
1,D,10,D10,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,E,10,E10,PR01,PC01,102,E,7,E07,Rearray,1066007,SO_1029,SO_1029
1,F,10,F10,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,G,10,G10,PR01,PC01,102,G,9,G09,Rearray,1697725,csrB1,SO_m008
1,H,10,H10,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,A,11,A11,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,B,11,B11,PR01,PC01,103,A,1,A01,Rearray,497937,cdd1,SO_0473
1,C,11,C11,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,D,11,D11,PR01,PC01,103,C,1,C01,Rearray,729597,SO_0710,SO_0710
1,E,11,E11,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,F,11,F11,PR01,PC01,103,C,11,C11,Rearray,4095098,mlaB,SO_3950
1,G,11,G11,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,H,11,H11,PR01,PC01,103,G,2,G02,Rearray,1644423,yfaZ,SO_1568
1,A,12,A12,PR01,PC01,103,H,3,H03,Rearray,2437032,cheB,SO_2327
1,B,12,B12,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,C,12,C12,PR01,PC01,103,B,4,B04,Rearray,1028790,SO_0997,SO_0997
1,D,12,D12,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,E,12,E12,PR01,PC01,103,H,4,H04,Rearray,608299,tpmT,SO_0582
1,F,12,F12,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
1,G,12,G12,PR01,PC01,103,E,5,E05,Rearray,3265508,dctM,SO_3136
1,H,12,H12,PR01,PC01,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,A,1,A01,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,B,1,B01,PR01,PC02,103,G,6,G06,Rearray,171057,hslR,SO_0164
2,C,1,C01,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,D,1,D01,PR01,PC02,103,B,8,B08,Rearray,4659641,glnL,SO_4471
2,E,1,E01,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,F,1,F01,PR01,PC02,103,B,9,B09,Rearray,4762326,yjeH,SO_4565
2,G,1,G01,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,H,1,H01,PR01,PC02,104,G,1,G01,Rearray,4559156,recG,SO_4364
2,A,2,A02,PR01,PC02,104,C,11,C11,Rearray,2176678,SO_2081,SO_2081
2,B,2,B02,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,C,2,C02,PR01,PC02,104,A,12,A12,Rearray,1154985,SO_1113,SO_1113
2,D,2,D02,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,E,2,E02,PR01,PC02,104,E,4,E04,Rearray,1544498,kefC,SO_1481
2,F,2,F02,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,G,2,G02,PR01,PC02,104,A,5,A05,Rearray,2032793,sdhA,SO_1928
2,H,2,H02,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,A,3,A03,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,B,3,B03,PR01,PC02,104,H,6,H06,Rearray,919386,SO_0890,SO_0890
2,C,3,C03,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,D,3,D03,PR01,PC02,104,B,7,B07,Rearray,5008070,SO_A0176,SO_A0176
2,E,3,E03,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,F,3,F03,PR01,PC02,104,B,8,B08,Rearray,2673533,SO_2542,SO_2542
2,G,3,G03,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,H,3,H03,PR01,PC02,104,C,8,C08,Rearray,4105826,SO_3966,SO_3966
2,A,4,A04,PR01,PC02,104,H,8,H08,Rearray,5122374,SO_A0163,SO_A0163
2,B,4,B04,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,C,4,C04,PR01,PC02,105,C,1,C01,Rearray,2835332,deoR,SO_2717
2,D,4,D04,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,E,4,E04,PR01,PC02,105,C,10,C10,Rearray,227990,tufB,SO_0217
2,F,4,F04,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,G,4,G04,PR01,PC02,105,E,10,E10,Rearray,2667891,SO_2537,SO_2537
2,H,4,H04,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,A,5,A05,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,B,5,B05,PR01,PC02,105,A,2,A02,Rearray,3920296,SO_3771,SO_3771
2,C,5,C05,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,D,5,D05,PR01,PC02,105,E,2,E02,Rearray,494430,SO_4764,SO_4764
2,E,5,E05,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,F,5,F05,PR01,PC02,105,G,2,G02,Rearray,3799464,rsmA,SO_3639
2,G,5,G05,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,H,5,H05,PR01,PC02,105,H,2,H02,Rearray,268784,SO_0269,SO_0269
2,A,6,A06,PR01,PC02,105,C,3,C03,Rearray,3831405,SO_3679,SO_3679
2,B,6,B06,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,C,6,C06,PR01,PC02,105,F,3,F03,Rearray,3084352,SO_2945,SO_2945
2,D,6,D06,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,E,6,E06,PR01,PC02,105,H,3,H03,Rearray,4441002,hsdS,SO_4264
2,F,6,F06,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,G,6,G06,PR01,PC02,105,F,6,F06,Rearray,4042472,omp35,SO_3896
2,H,6,H06,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,A,7,A07,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,B,7,B07,PR01,PC02,105,G,6,G06,Rearray,3783080,SO_3622,SO_3622
2,C,7,C07,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,D,7,D07,PR01,PC02,105,B,7,B07,Rearray,2821860,gpS,SO_2704
2,E,7,E07,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,F,7,F07,PR01,PC02,105,E,7,E07,Rearray,2288387,ndpA,SO_2177
2,G,7,G07,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,H,7,H07,PR01,PC02,105,H,8,H08,Rearray,983425,srmB,SO_0947
2,A,8,A08,PR01,PC02,106,D,1,D01,Rearray,3914198,SO_3764,SO_3764
2,B,8,B08,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,C,8,C08,PR01,PC02,106,A,12,A12,Rearray,4324920,SO_4150,SO_4150
2,D,8,D08,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,E,8,E08,PR01,PC02,106,C,12,C12,Rearray,2280275,SO_2167,SO_2167
2,F,8,F08,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,G,8,G08,PR01,PC02,106,F,12,F12,Rearray,680512,E18,SO_0658
2,H,8,H08,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,A,9,A09,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,B,9,B09,PR01,PC02,106,C,3,C03,Rearray,2424243,ecoT,SO_2312
2,C,9,C09,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,D,9,D09,PR01,PC02,106,G,3,G03,Rearray,3990010,SO_3840,SO_3840
2,E,9,E09,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,F,9,F09,PR01,PC02,106,F,6,F06,Rearray,4438869,rflB,SO_4262
2,G,9,G09,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,H,9,H09,PR01,PC02,106,B,7,B07,Rearray,4994597,SO_A0032,SO_A0032
2,A,10,A10,PR01,PC02,107,E,2,E02,Rearray,2074336,SO_1969,SO_1969
2,B,10,B10,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,C,10,C10,PR01,PC02,107,G,4,G04,Rearray,1195284,SO_1151,SO_1151
2,D,10,D10,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,E,10,E10,PR01,PC02,107,H,5,H05,Rearray,1758867,SO_1672,SO_1672
2,F,10,F10,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,G,10,G10,PR01,PC02,107,B,6,B06,Rearray,3244038,queA,SO_3114
2,H,10,H10,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,A,11,A11,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,B,11,B11,PR01,PC02,107,B,7,B07,Rearray,3330946,wzd,SO_3192
2,C,11,C11,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,D,11,D11,PR01,PC02,107,C,7,C07,Rearray,352312,prpB,SO_0345
2,E,11,E11,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,F,11,F11,PR01,PC02,107,G,8,G08,Rearray,4594726,SO_4402,SO_4402
2,G,11,G11,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,H,11,H11,PR01,PC02,108,E,1,E01,Rearray,3273511,tdk,SO_3140
2,A,12,A12,PR01,PC02,108,E,10,E10,Rearray,984221,yfiC,SO_0948
2,B,12,B12,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,C,12,C12,PR01,PC02,108,A,11,A11,Rearray,3657479,nagA,SO_3505
2,D,12,D12,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,E,12,E12,PR01,PC02,108,H,11,H11,Rearray,1824497,oleC,SO_1744
2,F,12,F12,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
2,G,12,G12,PR01,PC02,108,B,12,B12,Rearray,4163733,mltD,SO_4017
2,H,12,H12,PR01,PC02,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,A,1,A01,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,B,1,B01,PR01,PC03,108,F,3,F03,Rearray,2039467,sucC,SO_1932
3,C,1,C01,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,D,1,D01,PR01,PC03,108,C,4,C04,Rearray,1766546,ivdC,SO_1679
3,E,1,E01,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,F,1,F01,PR01,PC03,108,A,6,A06,Rearray,5069372,ompA,SO_A0114
3,G,1,G01,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,H,1,H01,PR01,PC03,108,B,7,B07,Rearray,3113191,cII,SO_2988
3,A,2,A02,PR01,PC03,108,F,8,F08,Rearray,4632672,rcsB,SO_4444
3,B,2,B02,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,C,2,C02,PR01,PC03,108,C,9,C09,Rearray,1690571,SO_1606,SO_1606
3,D,2,D02,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,E,2,E02,PR01,PC03,109,D,10,D10,Rearray,3104501,R,SO_2973
3,F,2,F02,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,G,2,G02,PR01,PC03,109,G,11,G11,Rearray,2487830,phoX,SO_2385
3,H,2,H02,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,A,3,A03,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,B,3,B03,PR01,PC03,109,A,12,A12,Rearray,1374313,yadS,SO_1319
3,C,3,C03,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,D,3,D03,PR01,PC03,109,A,2,A02,Rearray,1525561,SO_1463,SO_1463
3,E,3,E03,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,F,3,F03,PR01,PC03,109,F,2,F02,Rearray,3841823,SO_3690,SO_3690
3,G,3,G03,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,H,3,H03,PR01,PC03,109,F,4,F04,Rearray,1443281,SO_1387,SO_1387
3,A,4,A04,PR01,PC03,109,D,8,D08,Rearray,1743226,cysQ,SO_1655
3,B,4,B04,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,C,4,C04,PR01,PC03,11,B,5,B05,Rearray,2011768,ybaY,SO_1913
3,D,4,D04,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,E,4,E04,PR01,PC03,11,D,5,D05,Rearray,4828069,greB,SO_4631
3,F,4,F04,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,G,4,G04,PR01,PC03,11,F,5,F05,Rearray,1509117,SO_1447,SO_1447
3,H,4,H04,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,A,5,A05,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,B,5,B05,PR01,PC03,11,H,5,H05,Rearray,318416,SO_0312,SO_0312
3,C,5,C05,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,D,5,D05,PR01,PC03,11,H,6,H06,Rearray,4744621,SO_4547,SO_4547
3,E,5,E05,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,F,5,F05,PR01,PC03,11,B,7,B07,Rearray,2202404,qseC,SO_2105
3,G,5,G05,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,H,5,H05,PR01,PC03,11,C,9,C09,Rearray,2416708,lrp,SO_2305
3,A,6,A06,PR01,PC03,110,A,1,A01,Rearray,1405099,rnc,SO_1348
3,B,6,B06,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,C,6,C06,PR01,PC03,110,F,10,F10,Rearray,22817,tusA,SO_0019
3,D,6,D06,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,E,6,E06,PR01,PC03,110,H,10,H10,Rearray,4612433,SO_4420,SO_4420
3,F,6,F06,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,G,6,G06,PR01,PC03,110,A,2,A02,Rearray,647624,SO_0620,SO_0620
3,H,6,H06,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,A,7,A07,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,B,7,B07,PR01,PC03,110,H,5,H05,Rearray,767235,glsF,SO_0750
3,C,7,C07,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,D,7,D07,PR01,PC03,110,B,6,B06,Rearray,552886,SO_0530,SO_0530
3,E,7,E07,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,F,7,F07,PR01,PC03,110,C,8,C08,Rearray,1548357,SO_1482,SO_1482
3,G,7,G07,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,H,7,H07,PR01,PC03,110,F,8,F08,Rearray,99063,SO_0090,SO_0090
3,A,8,A08,PR01,PC03,110,G,8,G08,Rearray,1865572,mtrF,SO_1780
3,B,8,B08,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,C,8,C08,PR01,PC03,110,C,9,C09,Rearray,3918727,ygiF,SO_3769
3,D,8,D08,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,E,8,E08,PR01,PC03,111,F,1,F01,Rearray,1070838,cobC,SO_1031
3,F,8,F08,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,G,8,G08,PR01,PC03,111,A,10,A10,Rearray,479629,fklB,SO_0453
3,H,8,H08,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,A,9,A09,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,B,9,B09,PR01,PC03,111,F,12,F12,Rearray,3471877,SO_3318,SO_3318
3,C,9,C09,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,D,9,D09,PR01,PC03,111,A,2,A02,Rearray,3944044,sufC,SO_3792
3,E,9,E09,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,F,9,F09,PR01,PC03,111,D,2,D02,Rearray,1753491,phhA,SO_1666
3,G,9,G09,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,H,9,H09,PR01,PC03,111,G,2,G02,Rearray,289839,pilM,pilN,SO_0281
3,A,10,A10,PR01,PC03,111,H,4,H04,Rearray,1459688,SO_1403,SO_1403
3,B,10,B10,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,C,10,C10,PR01,PC03,111,A,5,A05,Rearray,4766280,SO_4571,SO_4571
3,D,10,D10,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,E,10,E10,PR01,PC03,111,B,6,B06,Rearray,4767186,menD,SO_4573
3,F,10,F10,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,G,10,G10,PR01,PC03,111,G,6,G06,Rearray,2430268,cheA,SO_2320
3,H,10,H10,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,A,11,A11,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,B,11,B11,PR01,PC03,111,G,7,G07,Rearray,2645845,SO_2519,SO_2519
3,C,11,C11,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,D,11,D11,PR01,PC03,112,G,1,G01,Rearray,3516045,SO_3376,SO_3376
3,E,11,E11,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,F,11,F11,PR01,PC03,112,D,10,D10,Rearray,3363135,fliJ,SO_3224
3,G,11,G11,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,H,11,H11,PR01,PC03,112,E,10,E10,Rearray,5080394,SO_A0124,SO_A0124
3,A,12,A12,PR01,PC03,112,G,10,G10,Rearray,99574,SO_0091,SO_0091
3,B,12,B12,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,C,12,C12,PR01,PC03,112,C,12,C12,Rearray,3000985,grxD,SO_2880
3,D,12,D12,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,E,12,E12,PR01,PC03,112,G,2,G02,Rearray,2751758,pabC,SO_2615
3,F,12,F12,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
3,G,12,G12,PR01,PC03,112,D,3,D03,Rearray,1613490,SO_1539,SO_1539
3,H,12,H12,PR01,PC03,NA,NA,NA,NA,NA,-1,BLANK,BLANK
4,A,1,A01,PR01,PC04,NA,NA,NA,NA,NA,-1,BLANK,BLANK
4,B,1,B01,PR01,PC04,112,G,4,G04,Rearray,3120521,dam,SO_3004
4,C,1,C01,PR01,PC04,NA,NA,NA,NA,NA,-1,BLANK,BLANK
4,D,1,D01,PR01,PC04,112,B,7,B07,Rearray,5001025,pemK,SO_A0041
4,E,1,E01,PR01,PC04,NA,NA,NA,NA,NA,-1,BLANK,BLANK
4,F,1,F01,PR01,PC04,112,A,8,A08,Rearray,1009902,rumB,SO_0980
4,G,1,G01,PR01,PC04,NA,NA,NA,NA,NA,-1,BLANK,BLANK
4,H,1,H01,PR01,PC04,113,E,11,E11,Rearray,1096064,SO_1056,SO_1056
4,A,2,A02,PR01,PC04,113,E,12,E12,Rearray,4862947,SO_4824,SO_4824
4,B,2,B02,PR01,PC04,NA,NA,NA,NA,NA,-1,BLANK,BLANK
4,C,2,C02,PR01,PC04,113,C,2,C02,Rearray,502134,sirE,SO_0478
4,D,2,D02,PR01,PC04,NA,NA,NA,NA,NA,-1,BLANK,BLANK
4,E,2,E02,PR01,PC04,113,H,2,H02,Rearray,3997811,SO_3849,SO_3849
